,Age,Component 0,Component 1,Body mass index,ID,Cluster,Work load Average/day ,Social drinker,Social smoker,Absenteeism time in hours,counts,total absence time,Age_m,Component 0_m,Component 1_m,Body mass index_m,Work load Average/day _m,Absenteeism time in hours_m
296,37,-0.0191752906544337,0.2587758820546429,28,34,3,265.017,No,No,3,55,344,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
297,31,-0.4265622828051808,1.9246965627187405,25,13,0,265.017,Yes,No,8,15,183,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
298,38,1.4934658359504038,0.8202830009142226,31,3,1,265.017,Yes,No,1,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
299,30,-1.8021127716635363,0.2790555696721442,19,22,4,265.017,No,No,64,46,253,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
300,43,1.949265493588756,1.180065486684324,38,5,1,265.017,Yes,No,0,19,104,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
301,33,0.6097598790674241,1.4664895800785631,30,11,0,265.017,Yes,No,16,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
302,36,-0.0917098272077562,1.8500766646087543,23,20,0,265.017,Yes,No,3,42,306,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
303,43,1.8993794975083529,1.273795249533002,38,5,1,265.017,Yes,No,0,19,104,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
304,43,1.807833493448037,1.0084981734690683,38,5,1,265.017,Yes,No,2,19,104,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
305,43,1.807833493448037,1.0084981734690683,38,5,1,265.017,Yes,No,2,19,104,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
306,50,1.9956310006260047,0.3735042374453313,31,36,1,265.017,Yes,No,1,34,311,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
307,40,0.2864975645330603,1.4203147573210533,25,15,0,265.017,Yes,No,4,37,253,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
308,30,-1.6896240052879394,0.3983194294055759,19,22,4,265.017,No,No,16,46,253,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
309,50,1.9780276324214647,0.3300841502254182,31,36,1,265.017,Yes,No,1,34,311,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
310,28,-0.6765468551923399,2.1223109721037843,27,10,0,265.017,Yes,No,8,24,186,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
311,36,-0.0194505840865874,2.0258180475674394,23,20,0,265.017,Yes,No,0,42,306,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
312,40,0.3036373942301863,1.620387310958212,25,15,0,265.017,Yes,No,0,37,253,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
313,29,-0.4507404785083456,0.9276211391386692,22,30,0,265.017,Yes,Yes,0,7,31,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
314,30,-1.8275762924901608,0.2749708054722814,19,22,4,265.017,No,No,5,46,253,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
315,30,-1.8382990537879584,0.3121513355414355,19,22,4,265.017,No,No,5,46,253,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
316,50,1.862053219029788,0.3180772372190852,31,36,1,265.017,Yes,No,1,34,311,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
317,37,0.0146621302734964,-0.2483423934515659,28,34,3,284.031,No,No,8,55,344,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
318,47,0.6085276085808973,0.708918599983202,32,33,0,284.031,No,No,2,24,73,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
319,38,1.2684272039179842,0.4523382099254125,31,3,1,284.031,Yes,No,8,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
320,36,-0.1981756430983121,1.460234123409193,23,20,0,284.031,Yes,No,3,42,306,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
321,40,0.0505061608552719,0.989578864373191,25,15,0,284.031,Yes,No,1,37,253,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
322,36,-1.6210959951569923,1.450918325649578,21,23,4,284.031,No,Yes,8,8,40,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
323,34,0.6429700436857809,-0.0508156686020797,25,14,3,284.031,Yes,No,120,29,476,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
324,43,1.887587882661138,0.6523280869944192,38,5,1,284.031,Yes,No,8,19,104,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
325,28,-1.311275069533095,0.6931354524763822,25,18,4,284.031,No,No,0,16,118,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
326,37,-0.3588635479040785,-0.0811421496993528,29,1,3,284.031,No,No,1,23,121,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
327,37,0.0199587916341181,-0.2893391799204644,28,34,3,284.031,No,No,3,55,344,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
328,37,-0.4805951743756261,-0.1797857017862164,29,1,3,284.031,No,No,2,23,121,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
329,38,1.375061654297704,0.4564881979564755,31,3,1,284.031,Yes,No,3,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
330,41,0.1846974520241949,0.3957443120911074,23,24,3,284.031,Yes,No,8,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
331,40,-0.1618414905965444,0.8109656095444633,25,15,0,284.031,Yes,No,4,37,253,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
332,41,0.2271288612501948,0.3426651692537119,23,24,3,284.031,Yes,No,8,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
333,38,1.3918018523047309,0.4997698185933423,31,3,1,284.031,Yes,No,1,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
334,36,-0.2525791253137475,1.2246625210994706,23,20,0,284.031,Yes,No,8,42,306,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
335,36,-0.3219991508654269,1.8110637537580137,23,20,0,284.031,Yes,No,8,42,306,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
336,36,-1.3861331146136566,1.812477788032146,21,23,4,284.031,No,Yes,0,8,40,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
337,39,-0.1302073869450772,1.0172641112498806,24,7,0,284.031,Yes,Yes,0,6,30,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
338,38,1.2582240707085142,0.4443428183670962,31,3,1,284.031,Yes,No,1,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
339,28,-1.1591129155604578,0.9060109182424269,24,28,4,236.629,No,No,3,76,347,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
340,38,1.4571251766739934,0.7948046442738309,31,3,1,236.629,Yes,No,2,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
341,38,1.456693591575237,0.7947354109823077,31,3,1,236.629,Yes,No,1,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
342,37,-0.2454102420194169,0.43095828088327,29,1,3,236.629,No,No,3,23,121,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
343,50,1.9663133431052413,0.3073060275021333,31,36,1,236.629,Yes,No,1,34,311,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
344,36,-0.1205958996297631,1.7839476879570797,23,20,0,236.629,Yes,No,4,42,306,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
345,41,0.655433657404468,1.032972103321638,23,24,0,236.629,Yes,No,8,30,254,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
346,38,1.4513466424699837,0.7799940626297928,31,3,1,236.629,Yes,No,1,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
347,38,1.414262182349237,0.8478145538197033,31,3,1,236.629,Yes,No,1,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
348,30,-1.7078120710855078,0.3745028073094446,19,22,4,236.629,No,No,1,46,253,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
349,37,-0.0296076949911796,0.0088107636659918,28,34,3,236.629,No,No,8,55,344,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
350,37,-0.4034470160058336,0.1438586294701471,29,1,3,236.629,No,No,2,23,121,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
351,38,1.414262182349237,0.8478145538197033,31,3,1,236.629,Yes,No,1,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
352,43,1.779693642081953,0.1531545996424611,38,5,1,236.629,Yes,No,8,19,104,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
353,37,-0.1569245639127322,-0.1619311581065355,29,1,3,236.629,No,No,4,23,121,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
354,36,-0.0508844188759208,1.083656156718922,23,20,0,236.629,Yes,No,8,42,306,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
355,29,-0.5598746918640625,0.0044443265828553,22,30,3,236.629,Yes,Yes,2,7,31,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
356,38,1.4079996249317213,0.1667850340403414,31,3,1,236.629,Yes,No,3,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
357,33,0.5327793530208349,0.7863900086306829,30,11,0,236.629,Yes,No,8,40,450,36.578125,0.10565875664128835,1.2796899547014813,26.3828125,259.3356484375,7.1484375
358,28,-1.2353533491193032,-0.8025221048870828,24,28,2,330.061,No,No,5,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
359,37,-0.1445483627343315,-1.686080080309333,28,34,5,330.061,No,No,32,55,344,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
360,34,0.4320058093181296,-1.4581426762245264,25,14,5,330.061,Yes,No,2,29,476,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
361,37,-0.4538971679466064,-1.6305730730492778,29,1,2,330.061,No,No,1,23,121,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
362,34,0.4451253986149289,-1.429325470774082,25,14,5,330.061,Yes,No,4,29,476,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
363,33,0.5197293389037131,-0.4119432534788964,30,11,3,330.061,Yes,No,8,40,450,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
364,40,-0.127457160280631,-1.0060390460001862,25,15,3,330.061,Yes,No,8,37,253,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
365,43,1.7089668528980837,-0.923948548991183,38,5,5,330.061,Yes,No,8,19,104,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
366,50,1.767238772288819,-1.5998358367632208,31,36,5,330.061,Yes,No,4,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
367,38,1.2083789902967932,-1.145836176270941,31,3,5,330.061,Yes,No,1,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
368,38,1.1584929942163895,-1.0521064134222629,31,3,5,330.061,Yes,No,1,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
369,37,0.0728793348651302,-1.250343415053376,28,34,5,251.818,No,No,2,55,344,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
370,38,1.2589600144217932,-1.3196467529673952,31,3,5,251.818,Yes,No,3,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
371,28,-1.3011957624800738,-0.5054100885554748,24,28,2,251.818,No,No,1,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
372,33,0.2361611154636997,0.1293827394306716,30,11,3,251.818,Yes,No,3,40,450,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
373,36,-0.2841835974537559,0.2408436929199097,23,20,3,251.818,Yes,No,3,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
374,38,1.1359948264298363,-0.7070886543492311,31,3,5,251.818,Yes,No,3,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
375,38,1.2510738424686332,-1.2790653662476357,31,3,5,251.818,Yes,No,2,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
376,38,1.2589600144217932,-1.3196467529673952,31,3,5,251.818,Yes,No,3,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
377,38,1.1847642216464211,-0.9047440719938524,31,3,5,251.818,Yes,No,8,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
378,41,0.2835156389967332,-0.6680588956373789,23,24,3,251.818,Yes,No,8,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
379,38,1.2090740183413895,-1.225916990118717,31,3,5,251.818,Yes,No,3,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
380,33,-0.8361239191858962,-0.285942998323013,25,6,2,251.818,No,No,8,8,72,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
381,38,1.2515054275673896,-1.2789961329561126,31,3,5,251.818,Yes,No,3,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
382,41,0.1148988020976159,-0.658311263142378,23,24,3,251.818,Yes,No,2,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
383,40,-0.0228137893021289,-0.2010635939571707,25,15,3,251.818,Yes,No,2,37,253,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
384,29,-0.7945351399516072,-1.1393090153369534,22,30,2,251.818,Yes,Yes,16,7,31,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
385,38,1.2589600144217932,-1.3196467529673952,31,3,5,251.818,Yes,No,3,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
386,38,1.2090740183413895,-1.225916990118717,31,3,5,251.818,Yes,No,3,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
387,41,0.0792328555470255,-0.762568819671199,23,24,3,251.818,Yes,No,24,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
388,38,1.2589600144217932,-1.3196467529673952,31,3,5,251.818,Yes,No,3,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
389,38,1.2090740183413895,-1.225916990118717,31,3,5,251.818,Yes,No,3,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
390,37,-0.0956710346589241,-1.4253020396573175,28,34,5,244.387,No,No,8,55,344,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
391,41,0.0943389160185887,-0.7826132611861535,23,24,3,244.387,Yes,No,16,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
392,41,0.1639164846108512,-0.6376040447808649,23,24,3,244.387,Yes,No,2,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
393,36,-0.2960209149081548,0.2252128275966156,23,20,3,244.387,Yes,No,4,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
394,38,1.2817001613956016,-0.7639302160866338,31,3,5,244.387,Yes,No,2,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
395,37,-0.5666386014207495,-0.9624665470103358,29,1,2,244.387,No,No,8,23,121,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
396,40,-1.2885089686666866,-0.9322244862532616,22,17,2,244.387,No,Yes,8,20,126,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
397,36,-1.70907131550747,0.5061481874898913,21,23,4,244.387,No,Yes,8,8,40,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
398,38,1.2877423527781904,-0.7629609500053104,31,3,5,244.387,Yes,No,16,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
399,28,-1.031323220355871,0.7518722407104086,27,10,4,244.387,Yes,No,8,24,186,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
400,31,-0.3445011964394315,0.3059515398719518,25,13,3,244.387,Yes,No,0,15,183,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
401,37,-0.4807588391480681,-1.277400325531736,29,1,2,244.387,No,No,8,23,121,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
402,50,1.6286565523132686,-1.0649226077250198,31,36,5,244.387,Yes,No,2,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
403,50,1.8091307764869813,-1.0828023460272085,31,36,5,244.387,Yes,No,3,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
404,50,1.717021072290094,-1.3483876297994932,31,36,5,244.387,Yes,No,8,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
405,37,-0.2846374971108767,-0.7563257270165694,29,1,3,244.387,No,No,0,23,121,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
406,41,0.2270028257308623,-0.3311700148724454,23,24,3,244.387,Yes,No,0,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
407,50,1.7997184257203307,-0.9205251656883914,31,36,5,244.387,Yes,No,0,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
408,38,1.2498571438667654,-0.5363921726219754,31,3,5,244.387,Yes,No,8,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
409,33,0.2340490195089519,0.288072308151594,30,11,3,244.387,Yes,No,8,40,450,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
410,36,-0.3693700402377586,0.2942053991655034,23,20,3,244.387,Yes,No,8,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
411,41,0.2266031940407633,-0.4879609478727378,23,24,3,244.387,Yes,No,2,30,254,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
412,38,1.307642529171796,-0.5499889875288995,31,3,5,239.409,Yes,No,4,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
413,36,-0.2788278892826329,0.4795969762910634,23,20,3,239.409,Yes,No,3,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
414,28,-1.3960986926203862,-0.4419237023394692,25,18,2,239.409,No,No,4,16,118,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
415,31,-0.6154066852750829,0.5539399412349564,25,13,4,239.409,Yes,No,4,15,183,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
416,47,0.7123692271052086,-0.2383230255761082,32,33,3,239.409,No,No,4,24,73,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
417,28,-1.5281170506560766,-0.5686335869978288,25,18,2,239.409,No,No,8,16,118,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
418,38,1.3093688695668213,-0.5497120543628071,31,3,5,239.409,Yes,No,8,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
419,50,1.6802821060601647,-1.0376611027460918,31,36,5,239.409,Yes,No,1,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
420,50,1.7749843329704569,-1.2602236200410597,31,36,5,239.409,Yes,No,120,34,311,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
421,43,-0.0001579502870534,0.0485849811568936,25,26,3,239.409,Yes,Yes,8,5,83,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
422,36,-0.2783963041838765,0.4796662095825865,23,20,3,239.409,Yes,No,4,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
423,38,1.3001879423173923,-0.5093383675176167,31,3,5,239.409,Yes,No,4,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
424,37,-0.0611250396489589,-1.2700455603301175,28,34,5,239.409,No,No,2,55,344,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
425,43,1.6548717650100786,-0.532679366339469,38,5,5,246.074,Yes,No,16,19,104,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
426,47,0.5275550782014264,-0.2938856257434464,32,33,3,246.074,No,No,2,24,73,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
427,31,-0.4639669367108314,0.2775554568822437,25,13,3,246.074,Yes,No,8,15,183,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
428,30,-1.877326008736545,-0.9804860219579196,19,22,2,246.074,No,No,3,46,253,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
429,38,1.299867658122242,-0.5315054461261352,31,3,5,246.074,Yes,No,4,113,482,39.60629921259842,1.031898145076446,-1.1302185787273364,29.748031496062993,279.1288267716535,6.748031496062992
430,28,-0.8893348427153743,0.8852699367080071,27,10,4,246.074,Yes,No,1,24,186,29.689320388349515,-1.2120269769192848,0.7331292582905782,23.514563106796118,271.43825242718447,6.805825242718447
431,36,-0.2866027603321866,0.4980805176938279,23,20,3,246.074,Yes,No,3,42,306,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
432,40,-1.1641277261157157,-1.0304647242531877,22,17,2,246.074,No,Yes,2,20,126,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
433,40,-1.272328748053925,-1.0843688839951853,22,17,2,246.074,No,Yes,3,20,126,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
434,58,-0.0557528048382546,-0.7519368820214016,22,9,3,246.074,No,No,8,8,262,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
435,28,-1.2982808465700428,-0.4608266109689773,24,28,2,246.074,No,No,3,76,347,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
436,28,-1.5498889044821498,-0.6465709417213202,25,18,2,246.074,No,No,8,16,118,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
437,30,-2.037470420472112,-1.2121937050072449,19,22,2,246.074,No,No,2,46,253,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
438,37,0.0577721677886566,-1.0218545624383792,28,34,3,246.074,No,No,1,55,344,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
439,37,-0.5548339792048603,-0.951171275698616,29,1,2,246.074,No,No,8,23,121,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
440,30,-1.877326008736545,-0.9804860219579196,19,22,2,246.074,No,No,3,46,253,31.398373983739837,-1.3931105600617792,-0.8867984979859946,22.43089430894309,279.06072357723576,4.430894308943089
441,37,-0.0079130381872921,-0.7696674398813603,28,34,3,253.957,No,No,3,55,344,39.198830409356724,0.07095061193473055,-0.1519199741541717,26.549707602339183,275.09769590643276,10.426900584795321
442,38,1.3414075233872984,-0.2268684904260698,31,3,1,253.957,Yes,No,3,113,482,41.34090909090909,1.5850390635755987,0.4463598014237877,32.55681818181818,260.6151704545454,3.6704545454545454
